date,hour,interval,channel,skill_group,calls_received,predicted_calls,baseline_calls,split,model
2026-04-08,8,08:00-09:00,Voice,General,4,8.7,7.0,train,RandomForest
2026-04-08,8,08:00-09:00,Voice,Sales,26,22.89,19.0,train,RandomForest
2026-04-08,8,08:00-09:00,Voice,Technical,27,23.21,19.0,train,RandomForest
2026-04-08,9,09:00-10:00,Chat,Billing,15,11.97,13.0,train,RandomForest
2026-04-08,9,09:00-10:00,Chat,General,10,14.0,16.0,train,RandomForest
2026-04-08,9,09:00-10:00,Chat,Sales,31,16.56,16.0,train,RandomForest
2026-04-08,9,09:00-10:00,Chat,Technical,19,26.22,31.0,train,RandomForest
2026-04-08,9,09:00-10:00,Email,Billing,10,10.53,12.0,train,RandomForest
2026-04-08,9,09:00-10:00,Email,General,6,7.42,7.0,train,RandomForest
2026-04-08,9,09:00-10:00,Email,Sales,12,16.36,22.0,train,RandomForest
2026-04-08,9,09:00-10:00,Email,Technical,20,12.03,13.0,train,RandomForest
2026-04-08,9,09:00-10:00,Voice,Billing,24,21.68,24.0,train,RandomForest
2026-04-08,9,09:00-10:00,Voice,General,22,17.02,14.0,train,RandomForest
2026-04-08,9,09:00-10:00,Voice,Sales,18,30.51,29.0,train,RandomForest
2026-04-08,9,09:00-10:00,Voice,Technical,33,34.72,42.0,train,RandomForest
2026-04-08,10,10:00-11:00,Chat,Billing,16,17.58,19.0,train,RandomForest
2026-04-08,10,10:00-11:00,Chat,General,16,9.21,6.0,train,RandomForest
2026-04-08,10,10:00-11:00,Chat,Sales,30,23.71,17.0,train,RandomForest
2026-04-08,10,10:00-11:00,Chat,Technical,26,28.18,25.0,train,RandomForest
2026-04-08,10,10:00-11:00,Email,Billing,5,12.45,15.0,train,RandomForest
2026-04-08,10,10:00-11:00,Email,General,9,9.69,12.0,train,RandomForest
2026-04-08,10,10:00-11:00,Email,Sales,9,14.91,15.0,train,RandomForest
2026-04-08,10,10:00-11:00,Email,Technical,25,14.09,13.0,train,RandomForest
2026-04-08,10,10:00-11:00,Voice,Billing,23,28.56,34.0,train,RandomForest
2026-04-08,10,10:00-11:00,Voice,General,24,23.7,31.0,train,RandomForest
2026-04-08,10,10:00-11:00,Voice,Sales,36,40.62,39.0,train,RandomForest
2026-04-08,10,10:00-11:00,Voice,Technical,36,40.49,46.0,train,RandomForest
2026-04-08,11,11:00-12:00,Chat,Billing,13,18.12,15.0,train,RandomForest
2026-04-08,11,11:00-12:00,Chat,General,12,15.29,16.0,train,RandomForest
2026-04-08,11,11:00-12:00,Chat,Sales,29,28.51,30.0,train,RandomForest
2026-04-08,11,11:00-12:00,Chat,Technical,28,31.32,27.0,train,RandomForest
2026-04-08,11,11:00-12:00,Email,Billing,9,15.27,22.0,train,RandomForest
2026-04-08,11,11:00-12:00,Email,General,7,12.29,16.0,train,RandomForest
2026-04-08,11,11:00-12:00,Email,Sales,23,27.29,35.0,train,RandomForest
2026-04-08,11,11:00-12:00,Email,Technical,24,21.8,25.0,train,RandomForest
2026-04-08,11,11:00-12:00,Voice,Billing,25,28.9,30.0,train,RandomForest
2026-04-08,11,11:00-12:00,Voice,General,23,24.83,25.0,train,RandomForest
2026-04-08,11,11:00-12:00,Voice,Sales,42,44.52,47.0,train,RandomForest
2026-04-08,11,11:00-12:00,Voice,Technical,42,52.28,55.0,train,RandomForest
2026-04-08,12,12:00-13:00,Chat,Billing,22,21.3,24.0,train,RandomForest
2026-04-08,12,12:00-13:00,Chat,General,16,13.09,8.0,train,RandomForest
2026-04-08,12,12:00-13:00,Chat,Sales,26,31.18,32.0,train,RandomForest
2026-04-08,12,12:00-13:00,Chat,Technical,33,32.07,34.0,train,RandomForest
2026-04-08,12,12:00-13:00,Email,Billing,10,13.84,17.0,train,RandomForest
2026-04-08,12,12:00-13:00,Email,General,13,9.58,9.0,train,RandomForest
2026-04-08,12,12:00-13:00,Email,Sales,16,17.86,22.0,train,RandomForest
2026-04-08,12,12:00-13:00,Email,Technical,24,17.89,14.0,train,RandomForest
2026-04-08,12,12:00-13:00,Voice,Billing,35,30.09,26.0,train,RandomForest
2026-04-08,12,12:00-13:00,Voice,General,24,27.24,37.0,train,RandomForest
2026-04-08,12,12:00-13:00,Voice,Sales,38,42.38,46.0,train,RandomForest
2026-04-08,12,12:00-13:00,Voice,Technical,52,53.0,43.0,train,RandomForest
2026-04-08,13,13:00-14:00,Chat,Billing,19,15.71,12.0,train,RandomForest
2026-04-08,13,13:00-14:00,Chat,General,19,16.17,18.0,train,RandomForest
2026-04-08,13,13:00-14:00,Chat,Sales,34,30.56,36.0,train,RandomForest
2026-04-08,13,13:00-14:00,Chat,Technical,45,33.72,39.0,train,RandomForest
2026-04-08,13,13:00-14:00,Email,Billing,13,12.51,15.0,train,RandomForest
2026-04-08,13,13:00-14:00,Email,General,12,7.28,5.0,train,RandomForest
2026-04-08,13,13:00-14:00,Email,Sales,19,17.51,22.0,train,RandomForest
2026-04-08,13,13:00-14:00,Email,Technical,25,21.24,18.0,train,RandomForest
2026-04-08,13,13:00-14:00,Voice,Billing,28,30.7,35.0,train,RandomForest
2026-04-08,13,13:00-14:00,Voice,General,33,25.04,26.0,train,RandomForest
2026-04-08,13,13:00-14:00,Voice,Sales,56,46.3,40.0,train,RandomForest
2026-04-08,13,13:00-14:00,Voice,Technical,58,54.17,57.0,train,RandomForest
2026-04-08,14,14:00-15:00,Chat,Billing,20,20.14,17.0,train,RandomForest
2026-04-08,14,14:00-15:00,Chat,General,14,12.55,10.0,train,RandomForest
2026-04-08,14,14:00-15:00,Chat,Sales,25,28.27,26.0,train,RandomForest
2026-04-08,14,14:00-15:00,Chat,Technical,32,32.25,35.0,train,RandomForest
2026-04-08,14,14:00-15:00,Email,Billing,13,13.26,12.0,train,RandomForest
2026-04-08,14,14:00-15:00,Email,General,11,12.99,17.0,train,RandomForest
2026-04-08,14,14:00-15:00,Email,Sales,15,15.24,17.0,train,RandomForest
2026-04-08,14,14:00-15:00,Email,Technical,17,16.0,10.0,train,RandomForest
2026-04-08,14,14:00-15:00,Voice,Billing,27,29.27,30.0,train,RandomForest
2026-04-08,14,14:00-15:00,Voice,General,18,17.32,16.0,train,RandomForest
2026-04-08,14,14:00-15:00,Voice,Sales,36,44.51,42.0,train,RandomForest
2026-04-08,14,14:00-15:00,Voice,Technical,49,52.75,48.0,train,RandomForest
2026-04-08,15,15:00-16:00,Chat,Billing,22,17.61,19.0,train,RandomForest
2026-04-08,15,15:00-16:00,Chat,General,14,14.02,17.0,train,RandomForest
2026-04-08,15,15:00-16:00,Chat,Sales,16,27.12,31.0,train,RandomForest
2026-04-08,15,15:00-16:00,Chat,Technical,19,26.99,28.0,train,RandomForest
2026-04-08,15,15:00-16:00,Email,Billing,11,10.2,13.0,train,RandomForest
2026-04-08,15,15:00-16:00,Email,General,3,9.07,11.0,train,RandomForest
2026-04-08,15,15:00-16:00,Email,Sales,9,12.07,7.0,train,RandomForest
2026-04-08,15,15:00-16:00,Email,Technical,23,19.44,18.0,train,RandomForest
2026-04-08,15,15:00-16:00,Voice,Billing,28,26.54,28.0,train,RandomForest
2026-04-08,15,15:00-16:00,Voice,General,29,25.62,26.0,train,RandomForest
2026-04-08,15,15:00-16:00,Voice,Sales,28,37.72,36.0,train,RandomForest
2026-04-08,15,15:00-16:00,Voice,Technical,48,44.23,48.0,train,RandomForest
2026-04-08,16,16:00-17:00,Chat,Billing,7,14.74,13.0,train,RandomForest
2026-04-08,16,16:00-17:00,Chat,General,10,14.17,13.0,train,RandomForest
2026-04-08,16,16:00-17:00,Chat,Sales,21,19.78,20.0,train,RandomForest
2026-04-08,16,16:00-17:00,Chat,Technical,29,22.24,24.0,train,RandomForest
2026-04-08,16,16:00-17:00,Email,Billing,12,7.15,5.0,train,RandomForest
2026-04-08,16,16:00-17:00,Email,General,4,7.15,5.0,train,RandomForest
2026-04-08,16,16:00-17:00,Email,Sales,10,10.01,8.0,train,RandomForest
2026-04-08,16,16:00-17:00,Email,Technical,18,13.34,12.0,train,RandomForest
2026-04-08,16,16:00-17:00,Voice,Billing,17,19.84,24.0,train,RandomForest
2026-04-08,16,16:00-17:00,Voice,General,17,17.18,21.0,train,RandomForest
2026-04-08,16,16:00-17:00,Voice,Sales,32,29.59,36.0,train,RandomForest
2026-04-08,16,16:00-17:00,Voice,Technical,34,29.2,22.0,train,RandomForest
2026-04-08,17,17:00-18:00,Chat,Billing,9,7.57,7.0,train,RandomForest
2026-04-08,17,17:00-18:00,Chat,General,8,7.53,3.0,train,RandomForest
2026-04-08,17,17:00-18:00,Chat,Sales,16,15.61,14.0,train,RandomForest
2026-04-08,17,17:00-18:00,Chat,Technical,13,16.16,19.0,train,RandomForest
2026-04-08,17,17:00-18:00,Email,Billing,4,6.37,7.0,train,RandomForest
2026-04-08,17,17:00-18:00,Email,General,3,5.82,4.0,train,RandomForest
2026-04-08,17,17:00-18:00,Email,Sales,6,12.2,9.0,train,RandomForest
2026-04-08,17,17:00-18:00,Email,Technical,7,9.77,9.0,train,RandomForest
2026-04-08,17,17:00-18:00,Voice,Billing,15,18.51,18.0,train,RandomForest
2026-04-08,17,17:00-18:00,Voice,General,9,11.88,11.0,train,RandomForest
2026-04-08,17,17:00-18:00,Voice,Sales,15,22.68,19.0,train,RandomForest
2026-04-08,17,17:00-18:00,Voice,Technical,26,23.62,24.0,train,RandomForest
2026-04-08,18,18:00-19:00,Chat,Billing,6,3.8,8.0,train,RandomForest
2026-04-08,18,18:00-19:00,Chat,General,1,2.45,3.0,train,RandomForest
2026-04-08,18,18:00-19:00,Chat,Sales,5,4.68,4.0,train,RandomForest
2026-04-08,18,18:00-19:00,Chat,Technical,6,4.88,8.0,train,RandomForest
2026-04-08,18,18:00-19:00,Email,Billing,1,2.05,1.0,train,RandomForest
2026-04-08,18,18:00-19:00,Email,General,4,1.69,1.0,train,RandomForest
2026-04-08,18,18:00-19:00,Email,Sales,1,2.6,2.0,train,RandomForest
2026-04-08,18,18:00-19:00,Email,Technical,0,3.14,1.0,train,RandomForest
2026-04-08,18,18:00-19:00,Voice,Billing,6,5.04,8.0,train,RandomForest
2026-04-08,18,18:00-19:00,Voice,General,4,3.64,3.0,train,RandomForest
2026-04-08,18,18:00-19:00,Voice,Sales,8,6.63,2.0,train,RandomForest
2026-04-08,18,18:00-19:00,Voice,Technical,10,7.91,6.0,train,RandomForest
2026-04-08,19,19:00-20:00,Chat,Billing,2,2.94,1.0,train,RandomForest
2026-04-08,19,19:00-20:00,Chat,General,3,2.44,1.0,train,RandomForest
2026-04-08,19,19:00-20:00,Chat,Sales,2,4.41,2.0,train,RandomForest
2026-04-08,19,19:00-20:00,Chat,Technical,1,4.99,3.0,train,RandomForest
2026-04-08,19,19:00-20:00,Email,Billing,0,2.05,0.0,train,RandomForest
2026-04-08,19,19:00-20:00,Email,General,2,1.63,3.0,train,RandomForest
2026-04-08,19,19:00-20:00,Email,Sales,1,2.4,2.0,train,RandomForest
2026-04-08,19,19:00-20:00,Email,Technical,2,3.18,3.0,train,RandomForest
2026-04-08,19,19:00-20:00,Voice,Billing,2,4.72,3.0,train,RandomForest
2026-04-08,19,19:00-20:00,Voice,General,5,3.62,3.0,train,RandomForest
2026-04-08,19,19:00-20:00,Voice,Sales,4,6.67,7.0,train,RandomForest
2026-04-08,19,19:00-20:00,Voice,Technical,3,7.36,6.0,train,RandomForest
2026-04-08,20,20:00-21:00,Chat,Billing,4,2.91,2.0,train,RandomForest
2026-04-08,20,20:00-21:00,Chat,General,3,2.43,1.0,train,RandomForest
2026-04-08,20,20:00-21:00,Chat,Sales,1,4.27,2.0,train,RandomForest
2026-04-08,20,20:00-21:00,Chat,Technical,4,4.88,1.0,train,RandomForest
2026-04-08,20,20:00-21:00,Email,Billing,1,2.04,2.0,train,RandomForest
2026-04-08,20,20:00-21:00,Email,General,0,1.35,4.0,train,RandomForest
2026-04-08,20,20:00-21:00,Email,Sales,0,2.39,2.0,train,RandomForest
2026-04-08,20,20:00-21:00,Email,Technical,2,3.26,4.0,train,RandomForest
2026-04-08,20,20:00-21:00,Voice,Billing,4,5.78,5.0,train,RandomForest
2026-04-08,20,20:00-21:00,Voice,General,2,4.15,2.0,train,RandomForest
2026-04-08,20,20:00-21:00,Voice,Sales,3,6.26,4.0,train,RandomForest
2026-04-08,20,20:00-21:00,Voice,Technical,4,8.98,13.0,train,RandomForest
2026-04-08,21,21:00-22:00,Chat,Billing,5,2.97,1.0,train,RandomForest
2026-04-08,21,21:00-22:00,Chat,General,2,2.43,1.0,train,RandomForest
2026-04-08,21,21:00-22:00,Chat,Sales,4,4.31,4.0,train,RandomForest
2026-04-08,21,21:00-22:00,Chat,Technical,5,4.84,3.0,train,RandomForest
2026-04-08,21,21:00-22:00,Email,Billing,2,2.04,0.0,train,RandomForest
2026-04-08,21,21:00-22:00,Email,General,2,1.7,0.0,train,RandomForest
2026-04-08,21,21:00-22:00,Email,Sales,2,2.31,2.0,train,RandomForest
2026-04-08,21,21:00-22:00,Email,Technical,6,3.97,0.0,train,RandomForest
2026-04-08,21,21:00-22:00,Voice,Billing,5,4.7,2.0,train,RandomForest
2026-04-08,21,21:00-22:00,Voice,General,2,3.52,3.0,train,RandomForest
2026-04-08,21,21:00-22:00,Voice,Sales,7,5.96,4.0,train,RandomForest
2026-04-08,21,21:00-22:00,Voice,Technical,7,7.24,4.0,train,RandomForest
2026-04-08,22,22:00-23:00,Chat,Billing,3,2.97,2.0,train,RandomForest
2026-04-08,22,22:00-23:00,Chat,General,3,2.43,2.0,train,RandomForest
2026-04-08,22,22:00-23:00,Chat,Sales,1,4.18,3.0,train,RandomForest
2026-04-08,22,22:00-23:00,Chat,Technical,1,4.7,2.0,train,RandomForest
2026-04-08,22,22:00-23:00,Email,Billing,2,2.32,1.0,train,RandomForest
2026-04-08,22,22:00-23:00,Email,General,1,2.4,2.0,train,RandomForest
2026-04-08,22,22:00-23:00,Email,Sales,2,2.42,5.0,train,RandomForest
2026-04-08,22,22:00-23:00,Email,Technical,4,2.92,5.0,train,RandomForest
2026-04-08,22,22:00-23:00,Voice,Billing,3,5.79,4.0,train,RandomForest
2026-04-08,22,22:00-23:00,Voice,General,4,4.06,4.0,train,RandomForest
2026-04-08,22,22:00-23:00,Voice,Sales,8,6.24,5.0,train,RandomForest
2026-04-08,22,22:00-23:00,Voice,Technical,2,6.65,2.0,train,RandomForest
2026-04-08,23,23:00-00:00,Chat,Billing,3,2.98,0.0,train,RandomForest
2026-04-08,23,23:00-00:00,Chat,General,4,2.61,6.0,train,RandomForest
2026-04-08,23,23:00-00:00,Chat,Sales,3,4.21,6.0,train,RandomForest
2026-04-08,23,23:00-00:00,Chat,Technical,3,4.84,5.0,train,RandomForest
2026-04-08,23,23:00-00:00,Email,Billing,3,2.05,0.0,train,RandomForest
2026-04-08,23,23:00-00:00,Email,General,0,1.63,3.0,train,RandomForest
2026-04-08,23,23:00-00:00,Email,Sales,2,2.21,3.0,train,RandomForest
2026-04-08,23,23:00-00:00,Email,Technical,3,2.87,5.0,train,RandomForest
2026-04-08,23,23:00-00:00,Voice,Billing,5,4.37,5.0,train,RandomForest
2026-04-08,23,23:00-00:00,Voice,General,2,3.45,4.0,train,RandomForest
2026-04-08,23,23:00-00:00,Voice,Sales,8,6.62,6.0,train,RandomForest
2026-04-08,23,23:00-00:00,Voice,Technical,8,7.3,8.0,train,RandomForest
2026-04-09,0,00:00-01:00,Chat,Billing,2,3.05,2.0,train,RandomForest
2026-04-09,0,00:00-01:00,Chat,General,0,2.52,2.0,train,RandomForest
2026-04-09,0,00:00-01:00,Chat,Sales,2,4.51,5.0,train,RandomForest
2026-04-09,0,00:00-01:00,Chat,Technical,2,4.5,2.0,train,RandomForest
2026-04-09,0,00:00-01:00,Email,Billing,0,2.08,3.0,train,RandomForest
2026-04-09,0,00:00-01:00,Email,General,0,1.72,1.0,train,RandomForest
2026-04-09,0,00:00-01:00,Email,Sales,2,2.5,4.0,train,RandomForest
2026-04-09,0,00:00-01:00,Email,Technical,1,2.94,9.0,train,RandomForest
2026-04-09,0,00:00-01:00,Voice,Billing,6,4.73,6.0,train,RandomForest
2026-04-09,0,00:00-01:00,Voice,General,0,3.64,2.0,train,RandomForest
2026-04-09,0,00:00-01:00,Voice,Sales,2,5.2,12.0,train,RandomForest
2026-04-09,0,00:00-01:00,Voice,Technical,5,7.42,8.0,train,RandomForest
2026-04-09,1,01:00-02:00,Chat,Billing,3,3.13,5.0,train,RandomForest
2026-04-09,1,01:00-02:00,Chat,General,2,2.78,4.0,train,RandomForest
2026-04-09,1,01:00-02:00,Chat,Sales,4,4.58,11.0,train,RandomForest
2026-04-09,1,01:00-02:00,Chat,Technical,11,6.21,7.0,train,RandomForest
2026-04-09,1,01:00-02:00,Email,Billing,2,2.06,3.0,train,RandomForest
2026-04-09,1,01:00-02:00,Email,General,2,1.82,3.0,train,RandomForest
2026-04-09,1,01:00-02:00,Email,Sales,4,2.53,5.0,train,RandomForest
2026-04-09,1,01:00-02:00,Email,Technical,7,3.12,4.0,train,RandomForest
2026-04-09,1,01:00-02:00,Voice,Billing,7,4.85,5.0,train,RandomForest
2026-04-09,1,01:00-02:00,Voice,General,6,3.49,4.0,train,RandomForest
2026-04-09,1,01:00-02:00,Voice,Sales,6,5.81,12.0,train,RandomForest
2026-04-09,1,01:00-02:00,Voice,Technical,12,7.33,7.0,train,RandomForest
2026-04-09,2,02:00-03:00,Chat,Billing,4,3.06,0.0,train,RandomForest
2026-04-09,2,02:00-03:00,Chat,General,2,2.53,2.0,train,RandomForest
2026-04-09,2,02:00-03:00,Chat,Sales,3,4.41,4.0,train,RandomForest
2026-04-09,2,02:00-03:00,Chat,Technical,3,5.25,6.0,train,RandomForest
2026-04-09,2,02:00-03:00,Email,Billing,0,2.05,3.0,train,RandomForest
2026-04-09,2,02:00-03:00,Email,General,0,1.72,1.0,train,RandomForest
2026-04-09,2,02:00-03:00,Email,Sales,3,2.14,2.0,train,RandomForest
2026-04-09,2,02:00-03:00,Email,Technical,1,3.24,1.0,train,RandomForest
2026-04-09,2,02:00-03:00,Voice,Billing,5,5.0,3.0,train,RandomForest
2026-04-09,2,02:00-03:00,Voice,General,5,3.7,4.0,train,RandomForest
2026-04-09,2,02:00-03:00,Voice,Sales,4,6.55,5.0,train,RandomForest
2026-04-09,2,02:00-03:00,Voice,Technical,6,7.2,4.0,train,RandomForest
2026-04-09,3,03:00-04:00,Chat,Billing,1,3.05,6.0,train,RandomForest
2026-04-09,3,03:00-04:00,Chat,General,2,2.73,6.0,train,RandomForest
2026-04-09,3,03:00-04:00,Chat,Sales,2,4.31,8.0,train,RandomForest
2026-04-09,3,03:00-04:00,Chat,Technical,2,4.95,7.0,train,RandomForest
2026-04-09,3,03:00-04:00,Email,Billing,0,2.04,3.0,train,RandomForest
2026-04-09,3,03:00-04:00,Email,General,1,1.72,2.0,train,RandomForest
2026-04-09,3,03:00-04:00,Email,Sales,1,2.55,5.0,train,RandomForest
2026-04-09,3,03:00-04:00,Email,Technical,2,3.11,5.0,train,RandomForest
2026-04-09,3,03:00-04:00,Voice,Billing,5,4.33,8.0,train,RandomForest
2026-04-09,3,03:00-04:00,Voice,General,1,4.47,7.0,train,RandomForest
2026-04-09,3,03:00-04:00,Voice,Sales,6,5.94,4.0,train,RandomForest
2026-04-09,3,03:00-04:00,Voice,Technical,5,8.67,8.0,train,RandomForest
2026-04-09,4,04:00-05:00,Chat,Billing,0,3.18,7.0,train,RandomForest
2026-04-09,4,04:00-05:00,Chat,General,0,2.56,3.0,train,RandomForest
2026-04-09,4,04:00-05:00,Chat,Sales,3,4.34,7.0,train,RandomForest
2026-04-09,4,04:00-05:00,Chat,Technical,2,5.24,5.0,train,RandomForest
2026-04-09,4,04:00-05:00,Email,Billing,0,2.01,1.0,train,RandomForest
2026-04-09,4,04:00-05:00,Email,General,1,1.94,4.0,train,RandomForest
2026-04-09,4,04:00-05:00,Email,Sales,1,2.49,4.0,train,RandomForest
2026-04-09,4,04:00-05:00,Email,Technical,4,3.15,4.0,train,RandomForest
2026-04-09,4,04:00-05:00,Voice,Billing,1,4.93,5.0,train,RandomForest
2026-04-09,4,04:00-05:00,Voice,General,0,3.49,4.0,train,RandomForest
2026-04-09,4,04:00-05:00,Voice,Sales,2,6.31,5.0,train,RandomForest
2026-04-09,4,04:00-05:00,Voice,Technical,4,7.37,6.0,train,RandomForest
2026-04-09,5,05:00-06:00,Chat,Billing,1,3.12,4.0,train,RandomForest
2026-04-09,5,05:00-06:00,Chat,General,0,2.65,4.0,train,RandomForest
2026-04-09,5,05:00-06:00,Chat,Sales,5,4.43,7.0,train,RandomForest
2026-04-09,5,05:00-06:00,Chat,Technical,0,4.82,8.0,train,RandomForest
2026-04-09,5,05:00-06:00,Email,Billing,1,1.97,1.0,train,RandomForest
2026-04-09,5,05:00-06:00,Email,General,1,1.82,3.0,train,RandomForest
2026-04-09,5,05:00-06:00,Email,Sales,2,2.14,2.0,train,RandomForest
2026-04-09,5,05:00-06:00,Email,Technical,1,3.19,6.0,train,RandomForest
2026-04-09,5,05:00-06:00,Voice,Billing,1,4.34,8.0,train,RandomForest
2026-04-09,5,05:00-06:00,Voice,General,3,3.5,3.0,train,RandomForest
2026-04-09,5,05:00-06:00,Voice,Sales,3,5.28,13.0,train,RandomForest
2026-04-09,5,05:00-06:00,Voice,Technical,4,7.34,3.0,train,RandomForest
2026-04-09,6,06:00-07:00,Chat,Billing,10,3.0,0.0,train,RandomForest
2026-04-09,6,06:00-07:00,Chat,General,7,2.56,3.0,train,RandomForest
2026-04-09,6,06:00-07:00,Chat,Sales,9,4.56,3.0,train,RandomForest
2026-04-09,6,06:00-07:00,Chat,Technical,11,5.81,5.0,train,RandomForest
2026-04-09,6,06:00-07:00,Email,Billing,4,2.01,1.0,train,RandomForest
2026-04-09,6,06:00-07:00,Email,General,2,1.72,1.0,train,RandomForest
2026-04-09,6,06:00-07:00,Email,Sales,6,2.15,2.0,train,RandomForest
2026-04-09,6,06:00-07:00,Email,Technical,2,3.15,4.0,train,RandomForest
2026-04-09,6,06:00-07:00,Voice,Billing,9,4.94,2.0,train,RandomForest
2026-04-09,6,06:00-07:00,Voice,General,11,3.57,2.0,train,RandomForest
2026-04-09,6,06:00-07:00,Voice,Sales,4,5.81,6.0,train,RandomForest
2026-04-09,6,06:00-07:00,Voice,Technical,15,8.88,8.0,train,RandomForest
2026-04-09,7,07:00-08:00,Chat,Billing,1,3.17,5.0,train,RandomForest
2026-04-09,7,07:00-08:00,Chat,General,2,2.56,3.0,train,RandomForest
2026-04-09,7,07:00-08:00,Chat,Sales,2,4.2,9.0,train,RandomForest
2026-04-09,7,07:00-08:00,Chat,Technical,4,5.11,7.0,train,RandomForest
2026-04-09,7,07:00-08:00,Email,Billing,0,2.04,3.0,train,RandomForest
2026-04-09,7,07:00-08:00,Email,General,0,1.72,0.0,train,RandomForest
2026-04-09,7,07:00-08:00,Email,Sales,1,2.41,3.0,train,RandomForest
2026-04-09,7,07:00-08:00,Email,Technical,1,3.25,2.0,train,RandomForest
2026-04-09,7,07:00-08:00,Voice,Billing,0,4.78,6.0,train,RandomForest
2026-04-09,7,07:00-08:00,Voice,General,3,4.19,5.0,train,RandomForest
2026-04-09,7,07:00-08:00,Voice,Sales,2,4.63,13.0,train,RandomForest
2026-04-09,7,07:00-08:00,Voice,Technical,3,6.55,15.0,train,RandomForest
2026-04-09,8,08:00-09:00,Chat,Billing,13,10.16,9.0,train,RandomForest
2026-04-09,8,08:00-09:00,Chat,General,7,8.87,6.0,train,RandomForest
2026-04-09,8,08:00-09:00,Chat,Sales,14,13.15,13.0,train,RandomForest
2026-04-09,8,08:00-09:00,Chat,Technical,10,15.27,12.0,train,RandomForest
2026-04-09,8,08:00-09:00,Email,Billing,5,4.38,3.0,train,RandomForest
2026-04-09,8,08:00-09:00,Email,General,5,3.85,3.0,train,RandomForest
2026-04-09,8,08:00-09:00,Email,Sales,7,7.18,7.0,train,RandomForest
2026-04-09,8,08:00-09:00,Email,Technical,8,12.8,14.0,train,RandomForest
2026-04-09,8,08:00-09:00,Voice,Billing,18,13.15,15.0,train,RandomForest
2026-04-09,8,08:00-09:00,Voice,General,13,10.15,10.0,train,RandomForest
2026-04-09,8,08:00-09:00,Voice,Sales,24,17.62,12.0,train,RandomForest
2026-04-09,8,08:00-09:00,Voice,Technical,26,28.06,29.0,train,RandomForest
2026-04-09,9,09:00-10:00,Chat,Billing,11,17.28,19.0,train,RandomForest
2026-04-09,9,09:00-10:00,Chat,General,10,11.93,13.0,train,RandomForest
2026-04-09,9,09:00-10:00,Chat,Sales,19,21.95,16.0,train,RandomForest
2026-04-09,9,09:00-10:00,Chat,Technical,15,19.33,17.0,train,RandomForest
2026-04-09,9,09:00-10:00,Email,Billing,6,10.1,10.0,train,RandomForest
2026-04-09,9,09:00-10:00,Email,General,3,8.93,9.0,train,RandomForest
2026-04-09,9,09:00-10:00,Email,Sales,9,9.15,7.0,train,RandomForest
2026-04-09,9,09:00-10:00,Email,Technical,12,16.33,12.0,train,RandomForest
2026-04-09,9,09:00-10:00,Voice,Billing,28,21.5,16.0,train,RandomForest
2026-04-09,9,09:00-10:00,Voice,General,18,18.11,8.0,train,RandomForest
2026-04-09,9,09:00-10:00,Voice,Sales,25,25.95,31.0,train,RandomForest
2026-04-09,9,09:00-10:00,Voice,Technical,49,34.43,33.0,train,RandomForest
2026-04-09,10,10:00-11:00,Chat,Billing,26,17.67,16.0,train,RandomForest
2026-04-09,10,10:00-11:00,Chat,General,14,14.46,13.0,train,RandomForest
2026-04-09,10,10:00-11:00,Chat,Sales,27,26.17,25.0,train,RandomForest
2026-04-09,10,10:00-11:00,Chat,Technical,28,26.29,27.0,train,RandomForest
2026-04-09,10,10:00-11:00,Email,Billing,7,9.57,10.0,train,RandomForest
2026-04-09,10,10:00-11:00,Email,General,11,7.52,4.0,train,RandomForest
2026-04-09,10,10:00-11:00,Email,Sales,14,12.22,15.0,train,RandomForest
2026-04-09,10,10:00-11:00,Email,Technical,19,19.24,16.0,train,RandomForest
2026-04-09,10,10:00-11:00,Voice,Billing,27,24.28,27.0,train,RandomForest
2026-04-09,10,10:00-11:00,Voice,General,13,22.44,21.0,train,RandomForest
2026-04-09,10,10:00-11:00,Voice,Sales,33,36.86,37.0,train,RandomForest
2026-04-09,10,10:00-11:00,Voice,Technical,47,46.17,51.0,train,RandomForest
2026-04-09,11,11:00-12:00,Chat,Billing,22,18.69,19.0,train,RandomForest
2026-04-09,11,11:00-12:00,Chat,General,18,13.86,13.0,train,RandomForest
2026-04-09,11,11:00-12:00,Chat,Sales,29,26.27,23.0,train,RandomForest
2026-04-09,11,11:00-12:00,Chat,Technical,32,33.12,39.0,train,RandomForest
2026-04-09,11,11:00-12:00,Email,Billing,17,10.88,14.0,train,RandomForest
2026-04-09,11,11:00-12:00,Email,General,8,6.65,4.0,train,RandomForest
2026-04-09,11,11:00-12:00,Email,Sales,18,17.4,20.0,train,RandomForest
2026-04-09,11,11:00-12:00,Email,Technical,27,22.67,25.0,train,RandomForest
2026-04-09,11,11:00-12:00,Voice,Billing,29,28.29,25.0,train,RandomForest
2026-04-09,11,11:00-12:00,Voice,General,28,23.09,17.0,train,RandomForest
2026-04-09,11,11:00-12:00,Voice,Sales,48,42.47,37.0,train,RandomForest
2026-04-09,11,11:00-12:00,Voice,Technical,47,50.7,60.0,train,RandomForest
2026-04-09,12,12:00-13:00,Chat,Billing,22,21.62,21.0,train,RandomForest
2026-04-09,12,12:00-13:00,Chat,General,15,15.63,17.0,train,RandomForest
2026-04-09,12,12:00-13:00,Chat,Sales,48,34.84,41.0,train,RandomForest
2026-04-09,12,12:00-13:00,Chat,Technical,33,32.29,33.0,train,RandomForest
