date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,predicted_calls,lower_bound,upper_bound
2026-07-02,Thursday,2,02:00-03:00,Voice,General,0,0,3.98,0.0,10.35
2026-07-02,Thursday,2,02:00-03:00,Chat,Billing,0,0,4.3,0.0,10.67
2026-07-02,Thursday,2,02:00-03:00,Chat,Technical,0,0,5.64,0.0,12.01
2026-07-02,Thursday,2,02:00-03:00,Chat,Sales,0,0,4.67,0.0,11.04
2026-07-02,Thursday,2,02:00-03:00,Chat,General,0,0,2.44,0.0,8.81
2026-07-02,Thursday,2,02:00-03:00,Email,Billing,0,0,2.25,0.0,8.62
2026-07-02,Thursday,2,02:00-03:00,Email,Technical,0,0,3.25,0.0,9.62
2026-07-02,Thursday,2,02:00-03:00,Email,Sales,0,0,2.89,0.0,9.26
2026-07-02,Thursday,2,02:00-03:00,Email,General,0,0,1.65,0.0,8.02
2026-07-02,Thursday,3,03:00-04:00,Voice,Billing,0,0,5.39,0.0,11.76
2026-07-02,Thursday,3,03:00-04:00,Voice,Technical,0,0,7.65,1.28,14.02
2026-07-02,Thursday,3,03:00-04:00,Voice,Sales,0,0,6.26,0.0,12.63
2026-07-02,Thursday,3,03:00-04:00,Voice,General,0,0,3.55,0.0,9.92
2026-07-02,Thursday,3,03:00-04:00,Chat,Billing,0,0,3.07,0.0,9.44
2026-07-02,Thursday,3,03:00-04:00,Chat,Technical,0,0,5.46,0.0,11.83
2026-07-02,Thursday,3,03:00-04:00,Chat,Sales,0,0,4.45,0.0,10.82
2026-07-02,Thursday,3,03:00-04:00,Chat,General,0,0,2.18,0.0,8.55
2026-07-02,Thursday,3,03:00-04:00,Email,Billing,0,0,2.01,0.0,8.38
2026-07-02,Thursday,3,03:00-04:00,Email,Technical,0,0,2.98,0.0,9.35
2026-07-02,Thursday,3,03:00-04:00,Email,Sales,0,0,2.79,0.0,9.16
2026-07-02,Thursday,3,03:00-04:00,Email,General,0,0,1.33,0.0,7.7
2026-07-02,Thursday,4,04:00-05:00,Voice,Billing,0,0,4.8,0.0,11.17
2026-07-02,Thursday,4,04:00-05:00,Voice,Technical,0,0,7.32,0.95,13.69
2026-07-02,Thursday,4,04:00-05:00,Voice,Sales,0,0,5.61,0.0,11.98
2026-07-02,Thursday,4,04:00-05:00,Voice,General,0,0,3.48,0.0,9.85
2026-07-02,Thursday,4,04:00-05:00,Chat,Billing,0,0,3.29,0.0,9.66
2026-07-02,Thursday,4,04:00-05:00,Chat,Technical,0,0,5.15,0.0,11.52
2026-07-02,Thursday,4,04:00-05:00,Chat,Sales,0,0,4.01,0.0,10.38
2026-07-02,Thursday,4,04:00-05:00,Chat,General,0,0,2.04,0.0,8.41
2026-07-02,Thursday,4,04:00-05:00,Email,Billing,0,0,2.13,0.0,8.5
2026-07-02,Thursday,4,04:00-05:00,Email,Technical,0,0,3.5,0.0,9.87
2026-07-02,Thursday,4,04:00-05:00,Email,Sales,0,0,2.58,0.0,8.95
2026-07-02,Thursday,4,04:00-05:00,Email,General,0,0,1.58,0.0,7.95
2026-07-02,Thursday,5,05:00-06:00,Voice,Billing,0,0,4.85,0.0,11.22
2026-07-02,Thursday,5,05:00-06:00,Voice,Technical,0,0,6.88,0.51,13.25
2026-07-02,Thursday,5,05:00-06:00,Voice,Sales,0,0,7.3,0.93,13.67
2026-07-02,Thursday,5,05:00-06:00,Voice,General,0,0,3.94,0.0,10.31
2026-07-02,Thursday,5,05:00-06:00,Chat,Billing,0,0,3.25,0.0,9.62
2026-07-02,Thursday,5,05:00-06:00,Chat,Technical,0,0,5.38,0.0,11.75
2026-07-02,Thursday,5,05:00-06:00,Chat,Sales,0,0,4.24,0.0,10.61
2026-07-02,Thursday,5,05:00-06:00,Chat,General,0,0,2.41,0.0,8.78
2026-07-02,Thursday,5,05:00-06:00,Email,Billing,0,0,2.0,0.0,8.37
2026-07-02,Thursday,5,05:00-06:00,Email,Technical,0,0,3.66,0.0,10.03
2026-07-02,Thursday,5,05:00-06:00,Email,Sales,0,0,2.36,0.0,8.73
2026-07-02,Thursday,5,05:00-06:00,Email,General,0,0,1.54,0.0,7.91
2026-07-02,Thursday,6,06:00-07:00,Voice,Billing,0,0,4.39,0.0,10.76
2026-07-02,Thursday,6,06:00-07:00,Voice,Technical,0,0,7.61,1.24,13.98
2026-07-02,Thursday,6,06:00-07:00,Voice,Sales,0,0,6.38,0.01,12.75
2026-07-02,Thursday,6,06:00-07:00,Voice,General,0,0,3.51,0.0,9.88
2026-07-02,Thursday,6,06:00-07:00,Chat,Billing,0,0,3.29,0.0,9.66
2026-07-02,Thursday,6,06:00-07:00,Chat,Technical,0,0,5.47,0.0,11.84
2026-07-02,Thursday,6,06:00-07:00,Chat,Sales,0,0,4.0,0.0,10.37
2026-07-02,Thursday,6,06:00-07:00,Chat,General,0,0,2.8,0.0,9.17
2026-07-02,Thursday,6,06:00-07:00,Email,Billing,0,0,2.14,0.0,8.51
2026-07-02,Thursday,6,06:00-07:00,Email,Technical,0,0,3.51,0.0,9.88
2026-07-02,Thursday,6,06:00-07:00,Email,Sales,0,0,2.34,0.0,8.71
2026-07-02,Thursday,6,06:00-07:00,Email,General,0,0,1.8,0.0,8.17
2026-07-02,Thursday,7,07:00-08:00,Voice,Billing,0,0,4.41,0.0,10.78
2026-07-02,Thursday,7,07:00-08:00,Voice,Technical,0,0,7.83,1.46,14.2
2026-07-02,Thursday,7,07:00-08:00,Voice,Sales,0,0,6.57,0.2,12.94
2026-07-02,Thursday,7,07:00-08:00,Voice,General,0,0,3.52,0.0,9.89
2026-07-02,Thursday,7,07:00-08:00,Chat,Billing,0,0,2.62,0.0,8.99
2026-07-02,Thursday,7,07:00-08:00,Chat,Technical,0,0,5.38,0.0,11.75
2026-07-02,Thursday,7,07:00-08:00,Chat,Sales,0,0,4.61,0.0,10.98
2026-07-02,Thursday,7,07:00-08:00,Chat,General,0,0,2.45,0.0,8.82
2026-07-02,Thursday,7,07:00-08:00,Email,Billing,0,0,1.83,0.0,8.2
2026-07-02,Thursday,7,07:00-08:00,Email,Technical,0,0,2.79,0.0,9.16
2026-07-02,Thursday,7,07:00-08:00,Email,Sales,0,0,2.18,0.0,8.55
2026-07-02,Thursday,7,07:00-08:00,Email,General,0,0,1.45,0.0,7.82
2026-07-02,Thursday,8,08:00-09:00,Voice,Billing,0,0,13.41,7.04,19.78
2026-07-02,Thursday,8,08:00-09:00,Voice,Technical,0,0,24.75,18.38,31.12
2026-07-02,Thursday,8,08:00-09:00,Voice,Sales,0,0,19.62,13.25,25.99
2026-07-02,Thursday,8,08:00-09:00,Voice,General,0,0,11.7,5.33,18.07
2026-07-02,Thursday,8,08:00-09:00,Chat,Billing,0,0,9.75,3.38,16.12
2026-07-02,Thursday,8,08:00-09:00,Chat,Technical,0,0,17.12,10.75,23.49
2026-07-02,Thursday,8,08:00-09:00,Chat,Sales,0,0,12.49,6.12,18.86
2026-07-02,Thursday,8,08:00-09:00,Chat,General,0,0,7.11,0.74,13.48
2026-07-02,Thursday,8,08:00-09:00,Email,Billing,0,0,5.62,0.0,11.99
2026-07-02,Thursday,8,08:00-09:00,Email,Technical,0,0,10.57,4.2,16.94
2026-07-02,Thursday,8,08:00-09:00,Email,Sales,0,0,7.78,1.41,14.15
2026-07-02,Thursday,8,08:00-09:00,Email,General,0,0,4.47,0.0,10.84
2026-07-02,Thursday,9,09:00-10:00,Voice,Billing,0,0,21.37,15.0,27.74
2026-07-02,Thursday,9,09:00-10:00,Voice,Technical,0,0,32.46,26.09,38.83
2026-07-02,Thursday,9,09:00-10:00,Voice,Sales,0,0,29.8,23.43,36.17
2026-07-02,Thursday,9,09:00-10:00,Voice,General,0,0,16.39,10.02,22.76
2026-07-02,Thursday,9,09:00-10:00,Chat,Billing,0,0,15.1,8.73,21.47
2026-07-02,Thursday,9,09:00-10:00,Chat,Technical,0,0,22.68,16.31,29.05
2026-07-02,Thursday,9,09:00-10:00,Chat,Sales,0,0,19.79,13.42,26.16
2026-07-02,Thursday,9,09:00-10:00,Chat,General,0,0,12.13,5.76,18.5
2026-07-02,Thursday,9,09:00-10:00,Email,Billing,0,0,8.49,2.12,14.86
2026-07-02,Thursday,9,09:00-10:00,Email,Technical,0,0,13.97,7.6,20.34
2026-07-02,Thursday,9,09:00-10:00,Email,Sales,0,0,10.93,4.56,17.3
2026-07-02,Thursday,9,09:00-10:00,Email,General,0,0,6.64,0.27,13.01
2026-07-02,Thursday,10,10:00-11:00,Voice,Billing,0,0,26.09,19.72,32.46
2026-07-02,Thursday,10,10:00-11:00,Voice,Technical,0,0,43.11,36.74,49.48
2026-07-02,Thursday,10,10:00-11:00,Voice,Sales,0,0,36.65,30.28,43.02
2026-07-02,Thursday,10,10:00-11:00,Voice,General,0,0,20.43,14.06,26.8
2026-07-02,Thursday,10,10:00-11:00,Chat,Billing,0,0,17.95,11.58,24.32
2026-07-02,Thursday,10,10:00-11:00,Chat,Technical,0,0,30.06,23.69,36.43
2026-07-02,Thursday,10,10:00-11:00,Chat,Sales,0,0,25.23,18.86,31.6
2026-07-02,Thursday,10,10:00-11:00,Chat,General,0,0,13.53,7.16,19.9
2026-07-02,Thursday,10,10:00-11:00,Email,Billing,0,0,11.8,5.43,18.17
2026-07-02,Thursday,10,10:00-11:00,Email,Technical,0,0,18.53,12.16,24.9
2026-07-02,Thursday,10,10:00-11:00,Email,Sales,0,0,15.61,9.24,21.98
2026-07-02,Thursday,10,10:00-11:00,Email,General,0,0,8.81,2.44,15.18
2026-07-02,Thursday,11,11:00-12:00,Voice,Billing,0,0,31.71,25.34,38.08
2026-07-02,Thursday,11,11:00-12:00,Voice,Technical,0,0,49.29,42.92,55.66
2026-07-02,Thursday,11,11:00-12:00,Voice,Sales,0,0,43.49,37.12,49.86
2026-07-02,Thursday,11,11:00-12:00,Voice,General,0,0,24.97,18.6,31.34
2026-07-02,Thursday,11,11:00-12:00,Chat,Billing,0,0,21.2,14.83,27.57
2026-07-02,Thursday,11,11:00-12:00,Chat,Technical,0,0,33.47,27.1,39.84
2026-07-02,Thursday,11,11:00-12:00,Chat,Sales,0,0,28.99,22.62,35.36
2026-07-02,Thursday,11,11:00-12:00,Chat,General,0,0,15.56,9.19,21.93
2026-07-02,Thursday,11,11:00-12:00,Email,Billing,0,0,12.99,6.62,19.36
2026-07-02,Thursday,11,11:00-12:00,Email,Technical,0,0,20.73,14.36,27.1
2026-07-02,Thursday,11,11:00-12:00,Email,Sales,0,0,18.29,11.92,24.66
2026-07-02,Thursday,11,11:00-12:00,Email,General,0,0,9.7,3.33,16.07
2026-07-02,Thursday,12,12:00-13:00,Voice,Billing,0,0,32.09,25.72,38.46
2026-07-02,Thursday,12,12:00-13:00,Voice,Technical,0,0,54.07,47.7,60.44
2026-07-02,Thursday,12,12:00-13:00,Voice,Sales,0,0,45.39,39.02,51.76
2026-07-02,Thursday,12,12:00-13:00,Voice,General,0,0,25.52,19.15,31.89
2026-07-02,Thursday,12,12:00-13:00,Chat,Billing,0,0,21.2,14.83,27.57
2026-07-02,Thursday,12,12:00-13:00,Chat,Technical,0,0,34.11,27.74,40.48
2026-07-02,Thursday,12,12:00-13:00,Chat,Sales,0,0,29.23,22.86,35.6
2026-07-02,Thursday,12,12:00-13:00,Chat,General,0,0,16.48,10.11,22.85
2026-07-02,Thursday,12,12:00-13:00,Email,Billing,0,0,13.49,7.12,19.86
2026-07-02,Thursday,12,12:00-13:00,Email,Technical,0,0,21.37,15.0,27.74
2026-07-02,Thursday,12,12:00-13:00,Email,Sales,0,0,18.49,12.12,24.86
2026-07-02,Thursday,12,12:00-13:00,Email,General,0,0,10.15,3.78,16.52
2026-07-02,Thursday,13,13:00-14:00,Voice,Billing,0,0,32.21,25.84,38.58
2026-07-02,Thursday,13,13:00-14:00,Voice,Technical,0,0,52.24,45.87,58.61
2026-07-02,Thursday,13,13:00-14:00,Voice,Sales,0,0,45.22,38.85,51.59
2026-07-02,Thursday,13,13:00-14:00,Voice,General,0,0,25.38,19.01,31.75
2026-07-02,Thursday,13,13:00-14:00,Chat,Billing,0,0,21.2,14.83,27.57
2026-07-02,Thursday,13,13:00-14:00,Chat,Technical,0,0,34.37,28.0,40.74
2026-07-02,Thursday,13,13:00-14:00,Chat,Sales,0,0,29.23,22.86,35.6
2026-07-02,Thursday,13,13:00-14:00,Chat,General,0,0,16.57,10.2,22.94
2026-07-02,Thursday,13,13:00-14:00,Email,Billing,0,0,13.52,7.15,19.89
2026-07-02,Thursday,13,13:00-14:00,Email,Technical,0,0,21.4,15.03,27.77
2026-07-02,Thursday,13,13:00-14:00,Email,Sales,0,0,18.49,12.12,24.86
2026-07-02,Thursday,13,13:00-14:00,Email,General,0,0,10.13,3.76,16.5
2026-07-02,Thursday,14,14:00-15:00,Voice,Billing,0,0,31.99,25.62,38.36
2026-07-02,Thursday,14,14:00-15:00,Voice,Technical,0,0,51.9,45.53,58.27
2026-07-02,Thursday,14,14:00-15:00,Voice,Sales,0,0,44.7,38.33,51.07
2026-07-02,Thursday,14,14:00-15:00,Voice,General,0,0,21.99,15.62,28.36
2026-07-02,Thursday,14,14:00-15:00,Chat,Billing,0,0,20.46,14.09,26.83
2026-07-02,Thursday,14,14:00-15:00,Chat,Technical,0,0,33.91,27.54,40.28
2026-07-02,Thursday,14,14:00-15:00,Chat,Sales,0,0,28.82,22.45,35.19
2026-07-02,Thursday,14,14:00-15:00,Chat,General,0,0,15.32,8.95,21.69
2026-07-02,Thursday,14,14:00-15:00,Email,Billing,0,0,13.46,7.09,19.83
2026-07-02,Thursday,14,14:00-15:00,Email,Technical,0,0,20.65,14.28,27.02
2026-07-02,Thursday,14,14:00-15:00,Email,Sales,0,0,18.37,12.0,24.74
2026-07-02,Thursday,14,14:00-15:00,Email,General,0,0,9.73,3.36,16.1
2026-07-02,Thursday,15,15:00-16:00,Voice,Billing,0,0,25.75,19.38,32.12
2026-07-02,Thursday,15,15:00-16:00,Voice,Technical,0,0,42.19,35.82,48.56
2026-07-02,Thursday,15,15:00-16:00,Voice,Sales,0,0,36.97,30.6,43.34
2026-07-02,Thursday,15,15:00-16:00,Voice,General,0,0,20.96,14.59,27.33
2026-07-02,Thursday,15,15:00-16:00,Chat,Billing,0,0,17.96,11.59,24.33
2026-07-02,Thursday,15,15:00-16:00,Chat,Technical,0,0,29.32,22.95,35.69
2026-07-02,Thursday,15,15:00-16:00,Chat,Sales,0,0,25.96,19.59,32.33
2026-07-02,Thursday,15,15:00-16:00,Chat,General,0,0,12.39,6.02,18.76
2026-07-02,Thursday,15,15:00-16:00,Email,Billing,0,0,9.81,3.44,16.18
2026-07-02,Thursday,15,15:00-16:00,Email,Technical,0,0,19.1,12.73,25.47
2026-07-02,Thursday,15,15:00-16:00,Email,Sales,0,0,16.42,10.05,22.79
2026-07-02,Thursday,15,15:00-16:00,Email,General,0,0,8.92,2.55,15.29
2026-07-02,Thursday,16,16:00-17:00,Voice,Billing,0,0,21.42,15.05,27.79
2026-07-02,Thursday,16,16:00-17:00,Voice,Technical,0,0,32.67,26.3,39.04
2026-07-02,Thursday,16,16:00-17:00,Voice,Sales,0,0,30.13,23.76,36.5
2026-07-02,Thursday,16,16:00-17:00,Voice,General,0,0,15.39,9.02,21.76
2026-07-02,Thursday,16,16:00-17:00,Chat,Billing,0,0,13.48,7.11,19.85
2026-07-02,Thursday,16,16:00-17:00,Chat,Technical,0,0,23.31,16.94,29.68
2026-07-02,Thursday,16,16:00-17:00,Chat,Sales,0,0,18.97,12.6,25.34
2026-07-02,Thursday,16,16:00-17:00,Chat,General,0,0,10.62,4.25,16.99
2026-07-02,Thursday,16,16:00-17:00,Email,Billing,0,0,8.9,2.53,15.27
2026-07-02,Thursday,16,16:00-17:00,Email,Technical,0,0,14.08,7.71,20.45
2026-07-02,Thursday,16,16:00-17:00,Email,Sales,0,0,11.62,5.25,17.99
2026-07-02,Thursday,16,16:00-17:00,Email,General,0,0,7.17,0.8,13.54
2026-07-02,Thursday,17,17:00-18:00,Voice,Billing,0,0,13.73,7.36,20.1
2026-07-02,Thursday,17,17:00-18:00,Voice,Technical,0,0,24.41,18.04,30.78
2026-07-02,Thursday,17,17:00-18:00,Voice,Sales,0,0,21.37,15.0,27.74
2026-07-02,Thursday,17,17:00-18:00,Voice,General,0,0,10.83,4.46,17.2
2026-07-02,Thursday,17,17:00-18:00,Chat,Billing,0,0,9.79,3.42,16.16
2026-07-02,Thursday,17,17:00-18:00,Chat,Technical,0,0,15.52,9.15,21.89
2026-07-02,Thursday,17,17:00-18:00,Chat,Sales,0,0,14.43,8.06,20.8
2026-07-02,Thursday,17,17:00-18:00,Chat,General,0,0,6.74,0.37,13.11
2026-07-02,Thursday,17,17:00-18:00,Email,Billing,0,0,5.47,0.0,11.84
2026-07-02,Thursday,17,17:00-18:00,Email,Technical,0,0,9.83,3.46,16.2
2026-07-02,Thursday,17,17:00-18:00,Email,Sales,0,0,8.27,1.9,14.64
2026-07-02,Thursday,17,17:00-18:00,Email,General,0,0,3.99,0.0,10.36
2026-07-02,Thursday,18,18:00-19:00,Voice,Billing,0,0,4.83,0.0,11.2
2026-07-02,Thursday,18,18:00-19:00,Voice,Technical,0,0,6.62,0.25,12.99
2026-07-02,Thursday,18,18:00-19:00,Voice,Sales,0,0,6.29,0.0,12.66
2026-07-02,Thursday,18,18:00-19:00,Voice,General,0,0,3.59,0.0,9.96
2026-07-02,Thursday,18,18:00-19:00,Chat,Billing,0,0,3.31,0.0,9.68
2026-07-02,Thursday,18,18:00-19:00,Chat,Technical,0,0,4.87,0.0,11.24
2026-07-02,Thursday,18,18:00-19:00,Chat,Sales,0,0,4.26,0.0,10.63
2026-07-02,Thursday,18,18:00-19:00,Chat,General,0,0,1.79,0.0,8.16
2026-07-02,Thursday,18,18:00-19:00,Email,Billing,0,0,2.14,0.0,8.51
2026-07-02,Thursday,18,18:00-19:00,Email,Technical,0,0,3.37,0.0,9.74
2026-07-02,Thursday,18,18:00-19:00,Email,Sales,0,0,2.75,0.0,9.12
2026-07-02,Thursday,18,18:00-19:00,Email,General,0,0,1.55,0.0,7.92
2026-07-02,Thursday,19,19:00-20:00,Voice,Billing,0,0,4.62,0.0,10.99
2026-07-02,Thursday,19,19:00-20:00,Voice,Technical,0,0,6.19,0.0,12.56
2026-07-02,Thursday,19,19:00-20:00,Voice,Sales,0,0,6.69,0.32,13.06
2026-07-02,Thursday,19,19:00-20:00,Voice,General,0,0,3.51,0.0,9.88
2026-07-02,Thursday,19,19:00-20:00,Chat,Billing,0,0,3.24,0.0,9.61
2026-07-02,Thursday,19,19:00-20:00,Chat,Technical,0,0,5.07,0.0,11.44
2026-07-02,Thursday,19,19:00-20:00,Chat,Sales,0,0,4.39,0.0,10.76
2026-07-02,Thursday,19,19:00-20:00,Chat,General,0,0,2.68,0.0,9.05
2026-07-02,Thursday,19,19:00-20:00,Email,Billing,0,0,2.29,0.0,8.66
2026-07-02,Thursday,19,19:00-20:00,Email,Technical,0,0,3.46,0.0,9.83
2026-07-02,Thursday,19,19:00-20:00,Email,Sales,0,0,2.7,0.0,9.07
2026-07-02,Thursday,19,19:00-20:00,Email,General,0,0,1.57,0.0,7.94
2026-07-02,Thursday,20,20:00-21:00,Voice,Billing,0,0,5.06,0.0,11.43
2026-07-02,Thursday,20,20:00-21:00,Voice,Technical,0,0,8.24,1.87,14.61
2026-07-02,Thursday,20,20:00-21:00,Voice,Sales,0,0,7.22,0.85,13.59
2026-07-02,Thursday,20,20:00-21:00,Voice,General,0,0,3.85,0.0,10.22
2026-07-02,Thursday,20,20:00-21:00,Chat,Billing,0,0,3.19,0.0,9.56
2026-07-02,Thursday,20,20:00-21:00,Chat,Technical,0,0,5.17,0.0,11.54
2026-07-02,Thursday,20,20:00-21:00,Chat,Sales,0,0,4.44,0.0,10.81
2026-07-02,Thursday,20,20:00-21:00,Chat,General,0,0,2.38,0.0,8.75
2026-07-02,Thursday,20,20:00-21:00,Email,Billing,0,0,2.44,0.0,8.81
2026-07-02,Thursday,20,20:00-21:00,Email,Technical,0,0,3.3,0.0,9.67
2026-07-02,Thursday,20,20:00-21:00,Email,Sales,0,0,2.61,0.0,8.98
2026-07-02,Thursday,20,20:00-21:00,Email,General,0,0,1.58,0.0,7.95
2026-07-02,Thursday,21,21:00-22:00,Voice,Billing,0,0,4.33,0.0,10.7
2026-07-02,Thursday,21,21:00-22:00,Voice,Technical,0,0,7.98,1.61,14.35
2026-07-02,Thursday,21,21:00-22:00,Voice,Sales,0,0,6.24,0.0,12.61
2026-07-02,Thursday,21,21:00-22:00,Voice,General,0,0,3.55,0.0,9.92
2026-07-02,Thursday,21,21:00-22:00,Chat,Billing,0,0,3.23,0.0,9.6
2026-07-02,Thursday,21,21:00-22:00,Chat,Technical,0,0,4.66,0.0,11.03
2026-07-02,Thursday,21,21:00-22:00,Chat,Sales,0,0,4.33,0.0,10.7
2026-07-02,Thursday,21,21:00-22:00,Chat,General,0,0,2.24,0.0,8.61
2026-07-02,Thursday,21,21:00-22:00,Email,Billing,0,0,2.33,0.0,8.7
2026-07-02,Thursday,21,21:00-22:00,Email,Technical,0,0,3.36,0.0,9.73
2026-07-02,Thursday,21,21:00-22:00,Email,Sales,0,0,2.54,0.0,8.91
2026-07-02,Thursday,21,21:00-22:00,Email,General,0,0,1.53,0.0,7.9
2026-07-02,Thursday,22,22:00-23:00,Voice,Billing,0,0,4.49,0.0,10.86
2026-07-02,Thursday,22,22:00-23:00,Voice,Technical,0,0,7.94,1.57,14.31
2026-07-02,Thursday,22,22:00-23:00,Voice,Sales,0,0,6.5,0.13,12.87
2026-07-02,Thursday,22,22:00-23:00,Voice,General,0,0,3.62,0.0,9.99
2026-07-02,Thursday,22,22:00-23:00,Chat,Billing,0,0,3.25,0.0,9.62
2026-07-02,Thursday,22,22:00-23:00,Chat,Technical,0,0,4.88,0.0,11.25
2026-07-02,Thursday,22,22:00-23:00,Chat,Sales,0,0,4.44,0.0,10.81
2026-07-02,Thursday,22,22:00-23:00,Chat,General,0,0,2.45,0.0,8.82
2026-07-02,Thursday,22,22:00-23:00,Email,Billing,0,0,2.35,0.0,8.72
2026-07-02,Thursday,22,22:00-23:00,Email,Technical,0,0,3.45,0.0,9.82
2026-07-02,Thursday,22,22:00-23:00,Email,Sales,0,0,2.77,0.0,9.14
2026-07-02,Thursday,22,22:00-23:00,Email,General,0,0,1.32,0.0,7.69
2026-07-02,Thursday,23,23:00-00:00,Voice,Billing,0,0,4.32,0.0,10.69
2026-07-02,Thursday,23,23:00-00:00,Voice,Technical,0,0,6.62,0.25,12.99
2026-07-02,Thursday,23,23:00-00:00,Voice,Sales,0,0,6.45,0.08,12.82
2026-07-02,Thursday,23,23:00-00:00,Voice,General,0,0,2.96,0.0,9.33
2026-07-02,Thursday,23,23:00-00:00,Chat,Billing,0,0,2.92,0.0,9.29
2026-07-02,Thursday,23,23:00-00:00,Chat,Technical,0,0,4.6,0.0,10.97
2026-07-02,Thursday,23,23:00-00:00,Chat,Sales,0,0,4.31,0.0,10.68
2026-07-02,Thursday,23,23:00-00:00,Chat,General,0,0,2.26,0.0,8.63
2026-07-02,Thursday,23,23:00-00:00,Email,Billing,0,0,2.02,0.0,8.39
2026-07-02,Thursday,23,23:00-00:00,Email,Technical,0,0,3.49,0.0,9.86
2026-07-02,Thursday,23,23:00-00:00,Email,Sales,0,0,2.63,0.0,9.0
2026-07-02,Thursday,23,23:00-00:00,Email,General,0,0,1.56,0.0,7.93
2026-07-03,Friday,0,00:00-01:00,Voice,Billing,0,0,4.69,0.0,11.06
2026-07-03,Friday,0,00:00-01:00,Voice,Technical,0,0,7.73,1.36,14.1
2026-07-03,Friday,0,00:00-01:00,Voice,Sales,0,0,5.98,0.0,12.35
2026-07-03,Friday,0,00:00-01:00,Voice,General,0,0,3.71,0.0,10.08
2026-07-03,Friday,0,00:00-01:00,Chat,Billing,0,0,3.21,0.0,9.58
2026-07-03,Friday,0,00:00-01:00,Chat,Technical,0,0,4.37,0.0,10.74
2026-07-03,Friday,0,00:00-01:00,Chat,Sales,0,0,4.64,0.0,11.01
2026-07-03,Friday,0,00:00-01:00,Chat,General,0,0,2.13,0.0,8.5
2026-07-03,Friday,0,00:00-01:00,Email,Billing,0,0,2.04,0.0,8.41
2026-07-03,Friday,0,00:00-01:00,Email,Technical,0,0,3.73,0.0,10.1
2026-07-03,Friday,0,00:00-01:00,Email,Sales,0,0,2.64,0.0,9.01
2026-07-03,Friday,0,00:00-01:00,Email,General,0,0,1.3,0.0,7.67
2026-07-03,Friday,1,01:00-02:00,Voice,Billing,0,0,4.19,0.0,10.56
2026-07-03,Friday,1,01:00-02:00,Voice,Technical,0,0,7.34,0.97,13.71
2026-07-03,Friday,1,01:00-02:00,Voice,Sales,0,0,5.87,0.0,12.24
2026-07-03,Friday,1,01:00-02:00,Voice,General,0,0,4.17,0.0,10.54
2026-07-03,Friday,1,01:00-02:00,Chat,Billing,0,0,3.41,0.0,9.78
2026-07-03,Friday,1,01:00-02:00,Chat,Technical,0,0,4.72,0.0,11.09
2026-07-03,Friday,1,01:00-02:00,Chat,Sales,0,0,3.56,0.0,9.93
2026-07-03,Friday,1,01:00-02:00,Chat,General,0,0,2.19,0.0,8.56
2026-07-03,Friday,1,01:00-02:00,Email,Billing,0,0,1.9,0.0,8.27
2026-07-03,Friday,1,01:00-02:00,Email,Technical,0,0,2.96,0.0,9.33
2026-07-03,Friday,1,01:00-02:00,Email,Sales,0,0,2.29,0.0,8.66
2026-07-03,Friday,1,01:00-02:00,Email,General,0,0,1.43,0.0,7.8
2026-07-03,Friday,2,02:00-03:00,Voice,Billing,0,0,4.95,0.0,11.32
2026-07-03,Friday,2,02:00-03:00,Voice,Technical,0,0,8.96,2.59,15.33
2026-07-03,Friday,2,02:00-03:00,Voice,Sales,0,0,6.67,0.3,13.04
2026-07-03,Friday,2,02:00-03:00,Voice,General,0,0,4.12,0.0,10.49
2026-07-03,Friday,2,02:00-03:00,Chat,Billing,0,0,3.22,0.0,9.59
2026-07-03,Friday,2,02:00-03:00,Chat,Technical,0,0,4.83,0.0,11.2
2026-07-03,Friday,2,02:00-03:00,Chat,Sales,0,0,4.1,0.0,10.47
2026-07-03,Friday,2,02:00-03:00,Chat,General,0,0,2.66,0.0,9.03
2026-07-03,Friday,2,02:00-03:00,Email,Billing,0,0,2.0,0.0,8.37
2026-07-03,Friday,2,02:00-03:00,Email,Technical,0,0,2.98,0.0,9.35
2026-07-03,Friday,2,02:00-03:00,Email,Sales,0,0,2.87,0.0,9.24
2026-07-03,Friday,2,02:00-03:00,Email,General,0,0,1.4,0.0,7.77
2026-07-03,Friday,3,03:00-04:00,Voice,Billing,0,0,5.94,0.0,12.31
2026-07-03,Friday,3,03:00-04:00,Voice,Technical,0,0,7.89,1.52,14.26
2026-07-03,Friday,3,03:00-04:00,Voice,Sales,0,0,7.25,0.88,13.62
2026-07-03,Friday,3,03:00-04:00,Voice,General,0,0,3.23,0.0,9.6
2026-07-03,Friday,3,03:00-04:00,Chat,Billing,0,0,3.01,0.0,9.38
2026-07-03,Friday,3,03:00-04:00,Chat,Technical,0,0,4.57,0.0,10.94
2026-07-03,Friday,3,03:00-04:00,Chat,Sales,0,0,4.09,0.0,10.46
2026-07-03,Friday,3,03:00-04:00,Chat,General,0,0,2.33,0.0,8.7
2026-07-03,Friday,3,03:00-04:00,Email,Billing,0,0,2.11,0.0,8.48
2026-07-03,Friday,3,03:00-04:00,Email,Technical,0,0,3.06,0.0,9.43
2026-07-03,Friday,3,03:00-04:00,Email,Sales,0,0,2.82,0.0,9.19
2026-07-03,Friday,3,03:00-04:00,Email,General,0,0,1.2,0.0,7.57
