date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,lag_24,lag_168,rolling_mean_24,predicted_calls
2026-07-01,Wednesday,23,23:00-00:00,Chat,Billing,0,0,0,0,8.958333333333334,3.09
2026-07-01,Wednesday,23,23:00-00:00,Chat,Technical,0,0,2,2,14.208333333333334,4.9
2026-07-01,Wednesday,23,23:00-00:00,Chat,Sales,0,0,0,0,13.375,5.22
2026-07-01,Wednesday,23,23:00-00:00,Chat,General,0,0,1,1,5.916666666666667,2.67
2026-07-01,Wednesday,23,23:00-00:00,Email,Billing,0,0,2,2,5.791666666666667,2.1
2026-07-01,Wednesday,23,23:00-00:00,Email,Technical,0,0,3,3,8.708333333333334,3.04
2026-07-01,Wednesday,23,23:00-00:00,Email,Sales,0,0,2,2,7.75,2.78
2026-07-01,Wednesday,23,23:00-00:00,Email,General,0,0,1,1,4.291666666666667,1.72
2026-07-02,Thursday,0,00:00-01:00,Voice,Billing,0,0,3,3,12.0,5.02
2026-07-02,Thursday,0,00:00-01:00,Voice,Technical,0,0,11,11,19.583333333333332,4.83
2026-07-02,Thursday,0,00:00-01:00,Voice,Sales,0,0,10,10,18.708333333333332,5.4
2026-07-02,Thursday,0,00:00-01:00,Voice,General,0,0,2,2,10.791666666666666,3.89
2026-07-02,Thursday,0,00:00-01:00,Chat,Billing,0,0,4,4,8.791666666666666,3.18
2026-07-02,Thursday,0,00:00-01:00,Chat,Technical,0,0,6,6,14.125,5.31
2026-07-02,Thursday,0,00:00-01:00,Chat,Sales,0,0,4,4,13.041666666666666,4.39
2026-07-02,Thursday,0,00:00-01:00,Chat,General,0,0,6,6,5.833333333333333,2.77
2026-07-02,Thursday,0,00:00-01:00,Email,Billing,0,0,0,0,5.75,2.09
2026-07-02,Thursday,0,00:00-01:00,Email,Technical,0,0,5,5,8.75,3.24
2026-07-02,Thursday,0,00:00-01:00,Email,Sales,0,0,1,1,7.708333333333333,2.84
2026-07-02,Thursday,0,00:00-01:00,Email,General,0,0,1,1,4.208333333333333,1.74
2026-07-02,Thursday,1,01:00-02:00,Voice,Billing,0,0,8,8,11.958333333333334,4.54
2026-07-02,Thursday,1,01:00-02:00,Voice,Technical,0,0,10,10,19.708333333333332,6.85
2026-07-02,Thursday,1,01:00-02:00,Voice,Sales,0,0,4,4,18.75,6.59
2026-07-02,Thursday,1,01:00-02:00,Voice,General,0,0,3,3,10.625,3.67
2026-07-02,Thursday,1,01:00-02:00,Chat,Billing,0,0,6,6,8.791666666666666,3.52
2026-07-02,Thursday,1,01:00-02:00,Chat,Technical,0,0,5,5,14.125,5.18
2026-07-02,Thursday,1,01:00-02:00,Chat,Sales,0,0,5,5,13.041666666666666,4.33
2026-07-02,Thursday,1,01:00-02:00,Chat,General,0,0,5,5,5.833333333333333,2.4
2026-07-02,Thursday,1,01:00-02:00,Email,Billing,0,0,3,3,5.666666666666667,2.1
2026-07-02,Thursday,1,01:00-02:00,Email,Technical,0,0,2,2,8.791666666666666,3.1
2026-07-02,Thursday,1,01:00-02:00,Email,Sales,0,0,3,3,7.583333333333333,2.86
2026-07-02,Thursday,1,01:00-02:00,Email,General,0,0,0,0,4.041666666666667,1.73
2026-07-02,Thursday,2,02:00-03:00,Voice,Billing,0,0,4,4,12.0,5.03
2026-07-02,Thursday,2,02:00-03:00,Voice,Technical,0,0,14,14,19.5,8.59
2026-07-02,Thursday,2,02:00-03:00,Voice,Sales,0,0,13,13,18.541666666666668,8.1
2026-07-02,Thursday,2,02:00-03:00,Voice,General,0,0,4,4,10.541666666666666,3.46
2026-07-02,Thursday,2,02:00-03:00,Chat,Billing,0,0,4,4,8.958333333333334,3.21
2026-07-02,Thursday,2,02:00-03:00,Chat,Technical,0,0,6,6,13.916666666666666,5.31
2026-07-02,Thursday,2,02:00-03:00,Chat,Sales,0,0,4,4,13.0,4.4
2026-07-02,Thursday,2,02:00-03:00,Chat,General,0,0,6,6,5.916666666666667,2.77
2026-07-02,Thursday,2,02:00-03:00,Email,Billing,0,0,2,2,5.75,2.1
2026-07-02,Thursday,2,02:00-03:00,Email,Technical,0,0,1,1,8.625,3.06
2026-07-02,Thursday,2,02:00-03:00,Email,Sales,0,0,0,0,7.416666666666667,2.82
2026-07-02,Thursday,2,02:00-03:00,Email,General,0,0,1,1,3.875,1.72
2026-07-02,Thursday,3,03:00-04:00,Voice,Billing,0,0,4,4,12.125,5.08
2026-07-02,Thursday,3,03:00-04:00,Voice,Technical,0,0,4,4,19.958333333333332,7.33
2026-07-02,Thursday,3,03:00-04:00,Voice,Sales,0,0,4,4,19.041666666666668,6.59
2026-07-02,Thursday,3,03:00-04:00,Voice,General,0,0,4,4,10.708333333333334,3.64
2026-07-02,Thursday,3,03:00-04:00,Chat,Billing,0,0,2,2,9.0,3.13
2026-07-02,Thursday,3,03:00-04:00,Chat,Technical,0,0,4,4,14.0,5.19
2026-07-02,Thursday,3,03:00-04:00,Chat,Sales,0,0,5,5,13.041666666666666,4.34
2026-07-02,Thursday,3,03:00-04:00,Chat,General,0,0,2,2,6.166666666666667,2.61
2026-07-02,Thursday,3,03:00-04:00,Email,Billing,0,0,3,3,5.833333333333333,2.1
2026-07-02,Thursday,3,03:00-04:00,Email,Technical,0,0,2,2,8.625,3.06
2026-07-02,Thursday,3,03:00-04:00,Email,Sales,0,0,2,2,7.375,2.81
2026-07-02,Thursday,3,03:00-04:00,Email,General,0,0,1,1,3.875,1.72
2026-07-02,Thursday,4,04:00-05:00,Voice,Billing,0,0,1,1,12.25,5.14
2026-07-02,Thursday,4,04:00-05:00,Voice,Technical,0,0,5,5,19.791666666666668,7.22
2026-07-02,Thursday,4,04:00-05:00,Voice,Sales,0,0,6,6,18.833333333333332,6.63
2026-07-02,Thursday,4,04:00-05:00,Voice,General,0,0,1,1,10.666666666666666,3.74
2026-07-02,Thursday,4,04:00-05:00,Chat,Billing,0,0,1,1,8.958333333333334,3.13
2026-07-02,Thursday,4,04:00-05:00,Chat,Technical,0,0,1,1,13.666666666666666,5.53
2026-07-02,Thursday,4,04:00-05:00,Chat,Sales,0,0,0,0,12.875,4.83
2026-07-02,Thursday,4,04:00-05:00,Chat,General,0,0,2,2,6.166666666666667,2.61
2026-07-02,Thursday,4,04:00-05:00,Email,Billing,0,0,2,2,5.833333333333333,2.1
2026-07-02,Thursday,4,04:00-05:00,Email,Technical,0,0,0,0,8.583333333333334,3.07
2026-07-02,Thursday,4,04:00-05:00,Email,Sales,0,0,2,2,7.416666666666667,2.81
2026-07-02,Thursday,4,04:00-05:00,Email,General,0,0,0,0,3.7916666666666665,1.72
2026-07-02,Thursday,5,05:00-06:00,Voice,Billing,0,0,2,2,12.041666666666666,4.87
2026-07-02,Thursday,5,05:00-06:00,Voice,Technical,0,0,6,6,19.458333333333332,6.46
2026-07-02,Thursday,5,05:00-06:00,Voice,Sales,0,0,5,5,18.541666666666668,7.35
2026-07-02,Thursday,5,05:00-06:00,Voice,General,0,0,1,1,10.375,3.54
2026-07-02,Thursday,5,05:00-06:00,Chat,Billing,0,0,1,1,8.666666666666666,3.07
2026-07-02,Thursday,5,05:00-06:00,Chat,Technical,0,0,4,4,13.416666666666666,5.15
2026-07-02,Thursday,5,05:00-06:00,Chat,Sales,0,0,6,6,12.666666666666666,4.54
2026-07-02,Thursday,5,05:00-06:00,Chat,General,0,0,1,1,6.083333333333333,2.61
2026-07-02,Thursday,5,05:00-06:00,Email,Billing,0,0,1,1,5.75,2.1
2026-07-02,Thursday,5,05:00-06:00,Email,Technical,0,0,8,8,8.416666666666666,3.41
2026-07-02,Thursday,5,05:00-06:00,Email,Sales,0,0,1,1,7.375,2.81
2026-07-02,Thursday,5,05:00-06:00,Email,General,0,0,2,2,3.6666666666666665,1.72
2026-07-02,Thursday,6,06:00-07:00,Voice,Billing,0,0,2,2,11.875,4.8
2026-07-02,Thursday,6,06:00-07:00,Voice,Technical,0,0,3,3,19.541666666666668,6.78
2026-07-02,Thursday,6,06:00-07:00,Voice,Sales,0,0,3,3,18.375,7.12
2026-07-02,Thursday,6,06:00-07:00,Voice,General,0,0,0,0,10.291666666666666,3.62
2026-07-02,Thursday,6,06:00-07:00,Chat,Billing,0,0,1,1,8.583333333333334,3.07
2026-07-02,Thursday,6,06:00-07:00,Chat,Technical,0,0,0,0,13.25,6.68
2026-07-02,Thursday,6,06:00-07:00,Chat,Sales,0,0,1,1,12.625,4.58
2026-07-02,Thursday,6,06:00-07:00,Chat,General,0,0,4,4,5.958333333333333,2.36
2026-07-02,Thursday,6,06:00-07:00,Email,Billing,0,0,2,2,5.666666666666667,2.1
2026-07-02,Thursday,6,06:00-07:00,Email,Technical,0,0,0,0,8.625,3.07
2026-07-02,Thursday,6,06:00-07:00,Email,Sales,0,0,0,0,7.25,2.8
2026-07-02,Thursday,6,06:00-07:00,Email,General,0,0,0,0,3.5416666666666665,1.72
2026-07-02,Thursday,7,07:00-08:00,Voice,Billing,0,0,4,4,11.75,4.66
2026-07-02,Thursday,7,07:00-08:00,Voice,Technical,0,0,5,5,19.208333333333332,6.45
2026-07-02,Thursday,7,07:00-08:00,Voice,Sales,0,0,5,5,18.375,7.05
2026-07-02,Thursday,7,07:00-08:00,Voice,General,0,0,6,6,10.166666666666666,3.79
2026-07-02,Thursday,7,07:00-08:00,Chat,Billing,0,0,0,0,8.541666666666666,3.07
2026-07-02,Thursday,7,07:00-08:00,Chat,Technical,0,0,1,1,13.166666666666666,5.63
2026-07-02,Thursday,7,07:00-08:00,Chat,Sales,0,0,4,4,12.541666666666666,4.56
2026-07-02,Thursday,7,07:00-08:00,Chat,General,0,0,1,1,6.083333333333333,2.61
2026-07-02,Thursday,7,07:00-08:00,Email,Billing,0,0,0,0,5.666666666666667,2.1
2026-07-02,Thursday,7,07:00-08:00,Email,Technical,0,0,1,1,8.5,3.06
2026-07-02,Thursday,7,07:00-08:00,Email,Sales,0,0,2,2,7.125,2.78
2026-07-02,Thursday,7,07:00-08:00,Email,General,0,0,2,2,3.4583333333333335,1.72
2026-07-02,Thursday,8,08:00-09:00,Voice,Billing,0,0,24,24,11.875,22.26
2026-07-02,Thursday,8,08:00-09:00,Voice,Technical,0,0,36,36,19.166666666666668,32.09
2026-07-02,Thursday,8,08:00-09:00,Voice,Sales,0,0,16,16,18.291666666666668,18.58
2026-07-02,Thursday,8,08:00-09:00,Voice,General,0,0,16,16,10.333333333333334,17.34
2026-07-02,Thursday,8,08:00-09:00,Chat,Billing,0,0,15,15,8.5,14.39
2026-07-02,Thursday,8,08:00-09:00,Chat,Technical,0,0,17,17,13.125,18.58
2026-07-02,Thursday,8,08:00-09:00,Chat,Sales,0,0,10,10,12.583333333333334,11.84
2026-07-02,Thursday,8,08:00-09:00,Chat,General,0,0,5,5,6.083333333333333,6.62
2026-07-02,Thursday,8,08:00-09:00,Email,Billing,0,0,4,4,5.625,6.0
2026-07-02,Thursday,8,08:00-09:00,Email,Technical,0,0,18,18,8.5,17.14
2026-07-02,Thursday,8,08:00-09:00,Email,Sales,0,0,4,4,7.166666666666667,6.09
2026-07-02,Thursday,8,08:00-09:00,Email,General,0,0,7,7,3.5416666666666665,7.36
2026-07-02,Thursday,9,09:00-10:00,Voice,Billing,0,0,21,21,12.458333333333334,20.39
2026-07-02,Thursday,9,09:00-10:00,Voice,Technical,0,0,28,28,19.958333333333332,29.58
2026-07-02,Thursday,9,09:00-10:00,Voice,Sales,0,0,39,39,18.208333333333332,31.57
2026-07-02,Thursday,9,09:00-10:00,Voice,General,0,0,18,18,10.458333333333334,18.77
2026-07-02,Thursday,9,09:00-10:00,Chat,Billing,0,0,14,14,8.875,13.69
2026-07-02,Thursday,9,09:00-10:00,Chat,Technical,0,0,30,30,13.458333333333334,27.18
2026-07-02,Thursday,9,09:00-10:00,Chat,Sales,0,0,21,21,12.416666666666666,20.2
2026-07-02,Thursday,9,09:00-10:00,Chat,General,0,0,11,11,6.083333333333333,11.48
2026-07-02,Thursday,9,09:00-10:00,Email,Billing,0,0,10,10,5.375,10.56
2026-07-02,Thursday,9,09:00-10:00,Email,Technical,0,0,14,14,8.625,13.82
2026-07-02,Thursday,9,09:00-10:00,Email,Sales,0,0,11,11,6.916666666666667,11.4
2026-07-02,Thursday,9,09:00-10:00,Email,General,0,0,4,4,3.625,5.53
2026-07-02,Thursday,10,10:00-11:00,Voice,Billing,0,0,35,35,12.5,27.49
2026-07-02,Thursday,10,10:00-11:00,Voice,Technical,0,0,40,40,20.25,42.06
2026-07-02,Thursday,10,10:00-11:00,Voice,Sales,0,0,38,38,18.833333333333332,39.89
2026-07-02,Thursday,10,10:00-11:00,Voice,General,0,0,20,20,10.583333333333334,21.46
2026-07-02,Thursday,10,10:00-11:00,Chat,Billing,0,0,24,24,8.75,19.39
2026-07-02,Thursday,10,10:00-11:00,Chat,Technical,0,0,21,21,13.541666666666666,22.69
2026-07-02,Thursday,10,10:00-11:00,Chat,Sales,0,0,27,27,12.166666666666666,26.23
2026-07-02,Thursday,10,10:00-11:00,Chat,General,0,0,13,13,6.083333333333333,12.75
2026-07-02,Thursday,10,10:00-11:00,Email,Billing,0,0,11,11,5.583333333333333,11.29
2026-07-02,Thursday,10,10:00-11:00,Email,Technical,0,0,18,18,8.791666666666666,18.63
2026-07-02,Thursday,10,10:00-11:00,Email,Sales,0,0,12,12,7.0,13.14
2026-07-02,Thursday,10,10:00-11:00,Email,General,0,0,5,5,3.4166666666666665,6.02
2026-07-02,Thursday,11,11:00-12:00,Voice,Billing,0,0,35,35,13.25,30.73
2026-07-02,Thursday,11,11:00-12:00,Voice,Technical,0,0,49,49,20.208333333333332,50.49
2026-07-02,Thursday,11,11:00-12:00,Voice,Sales,0,0,41,41,18.958333333333332,42.16
2026-07-02,Thursday,11,11:00-12:00,Voice,General,0,0,12,12,10.541666666666666,13.72
2026-07-02,Thursday,11,11:00-12:00,Chat,Billing,0,0,22,22,8.916666666666666,21.79
2026-07-02,Thursday,11,11:00-12:00,Chat,Technical,0,0,36,36,13.25,32.22
2026-07-02,Thursday,11,11:00-12:00,Chat,Sales,0,0,28,28,12.416666666666666,28.04
2026-07-02,Thursday,11,11:00-12:00,Chat,General,0,0,18,18,6.291666666666667,15.78
2026-07-02,Thursday,11,11:00-12:00,Email,Billing,0,0,12,12,5.541666666666667,12.58
2026-07-02,Thursday,11,11:00-12:00,Email,Technical,0,0,15,15,9.125,15.43
2026-07-02,Thursday,11,11:00-12:00,Email,Sales,0,0,20,20,6.833333333333333,17.59
2026-07-02,Thursday,11,11:00-12:00,Email,General,0,0,11,11,3.25,9.81
2026-07-02,Thursday,12,12:00-13:00,Voice,Billing,0,0,27,27,13.416666666666666,29.4
2026-07-02,Thursday,12,12:00-13:00,Voice,Technical,0,0,61,61,20.666666666666668,52.45
2026-07-02,Thursday,12,12:00-13:00,Voice,Sales,0,0,55,55,18.625,44.86
2026-07-02,Thursday,12,12:00-13:00,Voice,General,0,0,19,19,10.083333333333334,21.47
2026-07-02,Thursday,12,12:00-13:00,Chat,Billing,0,0,20,20,9.083333333333334,21.42
2026-07-02,Thursday,12,12:00-13:00,Chat,Technical,0,0,41,41,13.541666666666666,34.27
2026-07-02,Thursday,12,12:00-13:00,Chat,Sales,0,0,30,30,12.375,29.89
2026-07-02,Thursday,12,12:00-13:00,Chat,General,0,0,11,11,6.583333333333333,11.57
2026-07-02,Thursday,12,12:00-13:00,Email,Billing,0,0,14,14,5.625,13.23
2026-07-02,Thursday,12,12:00-13:00,Email,Technical,0,0,17,17,8.791666666666666,20.63
2026-07-02,Thursday,12,12:00-13:00,Email,Sales,0,0,14,14,7.041666666666667,14.09
2026-07-02,Thursday,12,12:00-13:00,Email,General,0,0,13,13,3.125,10.41
2026-07-02,Thursday,13,13:00-14:00,Voice,Billing,0,0,29,29,12.791666666666666,30.34
2026-07-02,Thursday,13,13:00-14:00,Voice,Technical,0,0,52,52,20.958333333333332,52.35
2026-07-02,Thursday,13,13:00-14:00,Voice,Sales,0,0,48,48,18.916666666666668,43.58
2026-07-02,Thursday,13,13:00-14:00,Voice,General,0,0,24,24,9.833333333333334,23.67
2026-07-02,Thursday,13,13:00-14:00,Chat,Billing,0,0,15,15,9.166666666666666,15.43
2026-07-02,Thursday,13,13:00-14:00,Chat,Technical,0,0,29,29,13.666666666666666,30.07
2026-07-02,Thursday,13,13:00-14:00,Chat,Sales,0,0,33,33,12.375,30.32
2026-07-02,Thursday,13,13:00-14:00,Chat,General,0,0,16,16,6.208333333333333,15.29
2026-07-02,Thursday,13,13:00-14:00,Email,Billing,0,0,14,14,5.208333333333333,13.16
2026-07-02,Thursday,13,13:00-14:00,Email,Technical,0,0,17,17,8.708333333333334,20.59
2026-07-02,Thursday,13,13:00-14:00,Email,Sales,0,0,12,12,6.708333333333333,13.49
2026-07-02,Thursday,13,13:00-14:00,Email,General,0,0,13,13,3.4583333333333335,10.41
2026-07-02,Thursday,14,14:00-15:00,Voice,Billing,0,0,37,37,12.458333333333334,30.25
2026-07-02,Thursday,14,14:00-15:00,Voice,Technical,0,0,43,43,21.541666666666668,53.09
2026-07-02,Thursday,14,14:00-15:00,Voice,Sales,0,0,46,46,19.041666666666668,43.97
2026-07-02,Thursday,14,14:00-15:00,Voice,General,0,0,13,13,9.458333333333334,14.21
2026-07-02,Thursday,14,14:00-15:00,Chat,Billing,0,0,17,17,8.958333333333334,20.53
2026-07-02,Thursday,14,14:00-15:00,Chat,Technical,0,0,28,28,13.5,29.25
2026-07-02,Thursday,14,14:00-15:00,Chat,Sales,0,0,21,21,12.333333333333334,23.17
2026-07-02,Thursday,14,14:00-15:00,Chat,General,0,0,13,13,6.208333333333333,13.86
2026-07-02,Thursday,14,14:00-15:00,Email,Billing,0,0,14,14,5.208333333333333,13.07
2026-07-02,Thursday,14,14:00-15:00,Email,Technical,0,0,16,16,8.625,18.37
2026-07-02,Thursday,14,14:00-15:00,Email,Sales,0,0,13,13,6.541666666666667,13.76
2026-07-02,Thursday,14,14:00-15:00,Email,General,0,0,6,6,3.6666666666666665,6.93
2026-07-02,Thursday,15,15:00-16:00,Voice,Billing,0,0,26,26,12.833333333333334,26.76
2026-07-02,Thursday,15,15:00-16:00,Voice,Technical,0,0,31,31,21.625,34.38
2026-07-02,Thursday,15,15:00-16:00,Voice,Sales,0,0,44,44,19.5,39.84
2026-07-02,Thursday,15,15:00-16:00,Voice,General,0,0,25,25,9.166666666666666,21.71
2026-07-02,Thursday,15,15:00-16:00,Chat,Billing,0,0,21,21,8.583333333333334,18.6
2026-07-02,Thursday,15,15:00-16:00,Chat,Technical,0,0,22,22,13.416666666666666,23.8
2026-07-02,Thursday,15,15:00-16:00,Chat,Sales,0,0,15,15,11.958333333333334,15.36
2026-07-02,Thursday,15,15:00-16:00,Chat,General,0,0,12,12,6.208333333333333,12.62
2026-07-02,Thursday,15,15:00-16:00,Email,Billing,0,0,10,10,5.541666666666667,10.49
2026-07-02,Thursday,15,15:00-16:00,Email,Technical,0,0,11,11,8.5,11.44
2026-07-02,Thursday,15,15:00-16:00,Email,Sales,0,0,14,14,6.458333333333333,13.77
2026-07-02,Thursday,15,15:00-16:00,Email,General,0,0,8,8,3.625,9.01
2026-07-02,Thursday,16,16:00-17:00,Voice,Billing,0,0,23,23,12.708333333333334,21.19
2026-07-02,Thursday,16,16:00-17:00,Voice,Technical,0,0,30,30,21.166666666666668,31.72
2026-07-02,Thursday,16,16:00-17:00,Voice,Sales,0,0,33,33,19.666666666666668,32.5
2026-07-02,Thursday,16,16:00-17:00,Voice,General,0,0,13,13,9.041666666666666,13.92
2026-07-02,Thursday,16,16:00-17:00,Chat,Billing,0,0,12,12,8.708333333333334,13.34
2026-07-02,Thursday,16,16:00-17:00,Chat,Technical,0,0,21,21,12.875,20.52
2026-07-02,Thursday,16,16:00-17:00,Chat,Sales,0,0,15,15,11.333333333333334,15.28
2026-07-02,Thursday,16,16:00-17:00,Chat,General,0,0,14,14,6.333333333333333,12.92
2026-07-02,Thursday,16,16:00-17:00,Email,Billing,0,0,5,5,5.583333333333333,6.31
2026-07-02,Thursday,16,16:00-17:00,Email,Technical,0,0,13,13,7.75,13.71
2026-07-02,Thursday,16,16:00-17:00,Email,Sales,0,0,12,12,6.458333333333333,12.94
2026-07-02,Thursday,16,16:00-17:00,Email,General,0,0,12,12,3.7916666666666665,9.44
2026-07-02,Thursday,17,17:00-18:00,Voice,Billing,0,0,19,19,13.166666666666666,18.62
2026-07-02,Thursday,17,17:00-18:00,Voice,Technical,0,0,23,23,20.916666666666668,23.07
2026-07-02,Thursday,17,17:00-18:00,Voice,Sales,0,0,25,25,19.5,21.21
2026-07-02,Thursday,17,17:00-18:00,Voice,General,0,0,12,12,8.75,13.19
2026-07-02,Thursday,17,17:00-18:00,Chat,Billing,0,0,10,10,8.625,10.38
2026-07-02,Thursday,17,17:00-18:00,Chat,Technical,0,0,15,15,12.791666666666666,15.31
2026-07-02,Thursday,17,17:00-18:00,Chat,Sales,0,0,12,12,11.0,13.43
2026-07-02,Thursday,17,17:00-18:00,Chat,General,0,0,3,3,6.708333333333333,2.97
2026-07-02,Thursday,17,17:00-18:00,Email,Billing,0,0,3,3,5.458333333333333,2.69
2026-07-02,Thursday,17,17:00-18:00,Email,Technical,0,0,7,7,7.625,7.83
2026-07-02,Thursday,17,17:00-18:00,Email,Sales,0,0,9,9,6.333333333333333,9.67
2026-07-02,Thursday,17,17:00-18:00,Email,General,0,0,6,6,4.041666666666667,6.62
2026-07-02,Thursday,18,18:00-19:00,Voice,Billing,0,0,7,7,13.458333333333334,5.39
2026-07-02,Thursday,18,18:00-19:00,Voice,Technical,0,0,5,5,20.666666666666668,7.23
2026-07-02,Thursday,18,18:00-19:00,Voice,Sales,0,0,16,16,19.458333333333332,15.9
2026-07-02,Thursday,18,18:00-19:00,Voice,General,0,0,4,4,8.625,3.35
2026-07-02,Thursday,18,18:00-19:00,Chat,Billing,0,0,6,6,8.625,3.21
2026-07-02,Thursday,18,18:00-19:00,Chat,Technical,0,0,6,6,13.083333333333334,5.0
2026-07-02,Thursday,18,18:00-19:00,Chat,Sales,0,0,11,11,11.083333333333334,4.96
2026-07-02,Thursday,18,18:00-19:00,Chat,General,0,0,4,4,6.583333333333333,2.75
2026-07-02,Thursday,18,18:00-19:00,Email,Billing,0,0,6,6,5.083333333333333,2.36
2026-07-02,Thursday,18,18:00-19:00,Email,Technical,0,0,7,7,7.583333333333333,4.79
2026-07-02,Thursday,18,18:00-19:00,Email,Sales,0,0,2,2,6.208333333333333,2.1
2026-07-02,Thursday,18,18:00-19:00,Email,General,0,0,2,2,4.208333333333333,1.71
2026-07-02,Thursday,19,19:00-20:00,Voice,Billing,0,0,5,5,13.708333333333334,4.87
2026-07-02,Thursday,19,19:00-20:00,Voice,Technical,0,0,15,15,20.541666666666668,12.39
2026-07-02,Thursday,19,19:00-20:00,Voice,Sales,0,0,13,13,19.875,9.66
2026-07-02,Thursday,19,19:00-20:00,Voice,General,0,0,2,2,8.666666666666666,3.26
2026-07-02,Thursday,19,19:00-20:00,Chat,Billing,0,0,5,5,8.791666666666666,2.98
2026-07-02,Thursday,19,19:00-20:00,Chat,Technical,0,0,5,5,13.0,5.07
2026-07-02,Thursday,19,19:00-20:00,Chat,Sales,0,0,4,4,11.5,4.26
2026-07-02,Thursday,19,19:00-20:00,Chat,General,0,0,3,3,6.583333333333333,2.54
2026-07-02,Thursday,19,19:00-20:00,Email,Billing,0,0,3,3,5.25,2.02
2026-07-02,Thursday,19,19:00-20:00,Email,Technical,0,0,3,3,7.75,2.88
2026-07-02,Thursday,19,19:00-20:00,Email,Sales,0,0,4,4,6.041666666666667,2.25
2026-07-02,Thursday,19,19:00-20:00,Email,General,0,0,1,1,4.208333333333333,1.72
2026-07-02,Thursday,20,20:00-21:00,Voice,Billing,0,0,12,12,13.833333333333334,11.22
2026-07-02,Thursday,20,20:00-21:00,Voice,Technical,0,0,12,12,21.083333333333332,8.15
2026-07-02,Thursday,20,20:00-21:00,Voice,Sales,0,0,14,14,20.291666666666668,10.64
2026-07-02,Thursday,20,20:00-21:00,Voice,General,0,0,10,10,8.708333333333334,4.7
2026-07-02,Thursday,20,20:00-21:00,Chat,Billing,0,0,3,3,8.958333333333334,3.16
2026-07-02,Thursday,20,20:00-21:00,Chat,Technical,0,0,9,9,13.166666666666666,5.66
2026-07-02,Thursday,20,20:00-21:00,Chat,Sales,0,0,8,8,11.583333333333334,3.65
2026-07-02,Thursday,20,20:00-21:00,Chat,General,0,0,1,1,6.625,2.51
2026-07-02,Thursday,20,20:00-21:00,Email,Billing,0,0,5,5,5.25,1.66
2026-07-02,Thursday,20,20:00-21:00,Email,Technical,0,0,6,6,7.833333333333333,2.37
2026-07-02,Thursday,20,20:00-21:00,Email,Sales,0,0,7,7,6.125,3.83
2026-07-02,Thursday,20,20:00-21:00,Email,General,0,0,1,1,4.166666666666667,1.72
2026-07-02,Thursday,21,21:00-22:00,Voice,Billing,0,0,2,2,14.041666666666666,4.96
2026-07-02,Thursday,21,21:00-22:00,Voice,Technical,0,0,5,5,21.291666666666668,7.24
2026-07-02,Thursday,21,21:00-22:00,Voice,Sales,0,0,6,6,20.625,7.05
2026-07-02,Thursday,21,21:00-22:00,Voice,General,0,0,0,0,9.041666666666666,3.46
2026-07-02,Thursday,21,21:00-22:00,Chat,Billing,0,0,2,2,8.916666666666666,3.13
2026-07-02,Thursday,21,21:00-22:00,Chat,Technical,0,0,2,2,13.25,4.95
2026-07-02,Thursday,21,21:00-22:00,Chat,Sales,0,0,3,3,11.708333333333334,4.24
2026-07-02,Thursday,21,21:00-22:00,Chat,General,0,0,2,2,6.583333333333333,2.51
2026-07-02,Thursday,21,21:00-22:00,Email,Billing,0,0,1,1,5.375,2.1
2026-07-02,Thursday,21,21:00-22:00,Email,Technical,0,0,1,1,8.0,3.05
2026-07-02,Thursday,21,21:00-22:00,Email,Sales,0,0,2,2,6.291666666666667,2.14
2026-07-02,Thursday,21,21:00-22:00,Email,General,0,0,3,3,4.125,1.62
2026-07-02,Thursday,22,22:00-23:00,Voice,Billing,0,0,4,4,14.083333333333334,5.05
2026-07-02,Thursday,22,22:00-23:00,Voice,Technical,0,0,13,13,21.208333333333332,8.57
2026-07-02,Thursday,22,22:00-23:00,Voice,Sales,0,0,4,4,20.583333333333332,7.47
2026-07-02,Thursday,22,22:00-23:00,Voice,General,0,0,7,7,9.0,4.49
2026-07-02,Thursday,22,22:00-23:00,Chat,Billing,0,0,5,5,8.791666666666666,2.85
2026-07-02,Thursday,22,22:00-23:00,Chat,Technical,0,0,5,5,13.25,4.93
2026-07-02,Thursday,22,22:00-23:00,Chat,Sales,0,0,8,8,11.625,3.5
2026-07-02,Thursday,22,22:00-23:00,Chat,General,0,0,2,2,6.541666666666667,2.5
2026-07-02,Thursday,22,22:00-23:00,Email,Billing,0,0,6,6,5.416666666666667,1.97
2026-07-02,Thursday,22,22:00-23:00,Email,Technical,0,0,9,9,7.958333333333333,2.98
2026-07-02,Thursday,22,22:00-23:00,Email,Sales,0,0,1,1,6.25,2.12
2026-07-02,Thursday,22,22:00-23:00,Email,General,0,0,0,0,4.25,1.72
2026-07-02,Thursday,23,23:00-00:00,Voice,Billing,0,0,2,2,14.0,4.94
2026-07-02,Thursday,23,23:00-00:00,Voice,Technical,0,0,1,1,21.041666666666668,6.69
2026-07-02,Thursday,23,23:00-00:00,Voice,Sales,0,0,10,10,20.5,7.08
2026-07-02,Thursday,23,23:00-00:00,Voice,General,0,0,2,2,9.041666666666666,3.44
2026-07-02,Thursday,23,23:00-00:00,Chat,Billing,0,0,2,2,8.75,3.13
2026-07-02,Thursday,23,23:00-00:00,Chat,Technical,0,0,9,9,13.166666666666666,5.77
